,effective_to_month,effective_to_week,effective_to_day,x0_California,x0_Nevada,x0_Oregon,x0_Washington,x1_Yes,x2_College,x2_Doctor,x2_High School or Below,x2_Master,x3_M,x4_Married,x4_Single,x5_Personal Auto,x5_Special Auto,x6_Corporate L2,x6_Corporate L3,x6_Personal L1,x6_Personal L2,x6_Personal L3,x6_Special L1,x6_Special L2,x6_Special L3,x7_Offer2,x7_Offer3,x7_Offer4,x8_Branch,x8_Call Center,x8_Web,x9_Luxury Car,x9_Luxury SUV,x9_SUV,x9_Sports Car,x9_Two-Door Car,coverage,employmentstatus,location_code,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
64,1,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.07144400310154503,0.0,0.008510638297872353,0.6,0.2828282828282829,0.0,0.125,0.7044592994824612
65,1,5,31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.015644559926957492,0.3366939718546524,0.05106382978723406,0.8285714285714285,0.7171717171717172,0.0,0.0,0.3648906372007031
66,1,4,26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0.10262478790225757,0.2255128474410138,0.21702127659574472,0.19999999999999998,0.6060606060606061,0.0,0.25,0.5598873076325555
67,1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,0,0.14756507144798583,0.6149768456006641,0.15319148936170213,0.14285714285714285,0.6565656565656566,0.0,0.125,0.48453301514043307
68,1,4,27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,2,0.07496133779161016,0.0,0.14468085106382983,0.37142857142857144,0.20202020202020204,0.0,0.5,0.47488875898277366
69,1,1,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0.14891499138628655,0.2988467808883688,0.174468085106383,0.4857142857142857,0.0,0.0,0.125,0.52098613332844
70,2,8,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0.31428660489665156,0.9302867544833519,0.2212765957446809,0.4857142857142857,0.12121212121212122,0.0,0.125,0.293070032287532
71,2,6,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,2,0.010854031681878581,0.651983876936618,0.017021276595744705,0.8285714285714285,0.27272727272727276,0.0,0.0,0.005557715518674185
72,2,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0.008388898713625352,0.2684510056910813,0.012765957446808529,0.02857142857142857,0.4747474747474748,0.4,0.0,0.3198914055625833
74,1,3,18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.04661154711206245,0.7565837509126735,0.017021276595744705,0.14285714285714285,0.686868686868687,0.6000000000000001,1.0,0.4871840052914429
75,2,6,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.1014039086566636,0.3899140836758984,0.05106382978723406,0.7714285714285714,0.38383838383838387,0.0,0.125,0.3648906372007031
76,2,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.05596417167684072,0.7182464668286975,0.04255319148936171,0.4857142857142857,0.48484848484848486,0.0,0.625,0.030140269729894358
77,2,7,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.09258496302560398,0.209649833468359,0.025531914893617058,0.5714285714285714,0.33333333333333337,0.0,0.125,0.3348911494419566
78,2,5,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.14270848880669953,0.38930396775387327,0.16170212765957448,0.17142857142857143,0.8383838383838385,0.4,0.125,0.12044569859802977
79,2,8,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0.8524340892001168,0.6133265320410879,0.5319148936170213,0.0,0.30303030303030304,0.2,0.125,0.4453384406377927
80,1,4,26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,2,0.09282366475208398,0.0,0.06808510638297877,0.5714285714285714,0.26262626262626265,0.0,0.125,0.0267794156581443
81,2,8,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.05881257199148248,0.5107570438383293,0.05531914893617024,0.6571428571428571,0.0,0.0,0.875,0.8207092218067041
82,1,4,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0.03363969453630995,0.34384533061281647,0.174468085106383,0.34285714285714286,0.5454545454545455,0.0,0.0,0.509888161367978
83,1,2,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,0.009469314581759987,0.4308018523519469,0.008510638297872353,1.0,0.15151515151515152,0.0,0.0,0.3148914909361255
84,1,4,27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0.07053871716980503,0.25226793090687233,0.12340425531914895,0.7999999999999999,0.696969696969697,0.0,0.25,0.49532929641893025
85,2,9,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.08794810562255359,0.3677198667746872,0.021276595744680882,0.42857142857142855,0.32323232323232326,0.2,0.125,0.3341089461314114
86,1,4,25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,1,0.061032672258145314,0.23095388123743513,0.148936170212766,0.7999999999999999,0.9090909090909092,1.0,0.5,0.47988867360923143
87,1,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.011899284560749825,0.48278172852842044,0.034042553191489355,0.08571428571428572,0.797979797979798,0.6000000000000001,0.0,0.29379935837595567
88,2,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.012076710296150775,0.3272621798141647,0.025531914893617058,0.37142857142857144,0.12121212121212122,0.0,0.0,0.3348911494419566
89,2,7,19,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.06285507983931951,0.20399875976435525,0.06382978723404259,0.42857142857142855,0.6060606060606061,0.2,0.375,0.37989038108007633
90,1,4,27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,0,0,0.17077914011684012,0.21517088246766886,0.24680851063829784,0.6,0.8181818181818182,0.2,0.125,0.7080385196172775
91,2,8,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.13269159357560212,0.7255378521919165,0.1148936170212766,0.19999999999999998,0.030303030303030304,0.0,0.125,0.657951298814906
92,1,3,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.00953875401804262,0.8075934427541234,0.008510638297872353,0.6857142857142857,0.8484848484848485,0.0,0.0,0.01227065506189815
93,2,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.011726961457700545,0.5283203808723658,0.025531914893617058,0.6571428571428571,0.888888888888889,0.0,0.0,0.3650250442807022
94,1,4,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.05173950160683378,0.0,0.06808510638297877,0.22857142857142856,0.10101010101010102,0.2,1.0,0.8992509921643086
95,2,8,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,0.28856836176915757,0.6975125273802023,0.05531914893617024,0.05714285714285714,0.26262626262626265,0.2,0.125,0.5125209622462362
96,2,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,1,1,0.09812783807588296,0.17783378841979977,0.2042553191489362,0.34285714285714286,0.18181818181818182,0.0,1.0,0.13800731123349402
97,2,7,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0.04398858135558948,0.1811044098378692,0.004255319148936176,0.8285714285714285,0.11111111111111112,0.0,0.875,0.30989157630966785
98,1,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.05829387422794629,0.5775097268481012,0.05531914893617024,0.8571428571428571,0.8787878787878789,0.6000000000000001,1.0,0.28104324493659266
99,2,8,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.06314429393114496,0.32633200308058535,0.06382978723404259,0.3142857142857143,0.6060606060606061,0.0,0.75,0.39576166945282737
100,1,2,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0924764252281286,0.0,0.19574468085106383,0.08571428571428572,0.6565656565656566,0.0,0.25,0.5348877345002667
101,1,5,31,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.00751269856345347,0.0,0.03829787234042553,0.6857142857142857,0.10101010101010102,0.0,0.0,0.442875043116972
102,1,2,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.0434001245036628,0.6580750342565088,0.004255319148936176,0.05714285714285714,0.8585858585858587,0.2,0.25,0.050949225875301506
103,2,7,16,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.03684904573845315,0.6048649243356238,0.19574468085106383,0.2571428571428571,0.18181818181818182,0.0,0.0,0.5348877345002667
104,2,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0.11369195432307874,0.0,0.2936170212765958,0.7999999999999999,0.888888888888889,0.0,0.375,0.9748802216285489
105,1,3,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.07678750882944738,0.41844950540602716,0.1148936170212766,0.8285714285714285,0.9393939393939394,0.0,1.0,0.14787639271892766
106,1,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.08780671635988688,0.3230913873635991,0.017021276595744705,0.37142857142857144,0.3434343434343435,0.0,0.125,0.046929942421233155
107,1,1,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.10331206836955006,0.0,0.23829787234042554,0.14285714285714285,0.8989898989898991,0.2,0.25,0.5848868807648442
108,1,4,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.06106326113179102,0.4053870235344716,0.05531914893617024,0.4857142857142857,0.32323232323232326,0.0,1.0,0.03173732266854876
109,2,7,14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0.008407450549346447,0.7991318350486593,0.004255319148936176,0.14285714285714285,0.8686868686868687,0.2,0.0,0.2828157875870936
110,2,8,27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.07277105933957989,0.5640871765635471,0.10212765957446812,0.11428571428571428,0.18181818181818182,0.0,0.75,0.42488961271819614
111,2,6,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.08571876768266273,0.35263700103019574,0.1574468085106383,0.45714285714285713,0.020202020202020204,0.2,0.875,0.48988850286214686
112,2,8,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0.09990554117356937,0.27809283763915144,0.2042553191489362,0.5428571428571428,0.5454545454545455,0.0,0.75,0.8173829108951297
113,2,7,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.08810106524621683,0.4551464778307879,0.021276595744680882,0.45714285714285713,0.32323232323232326,0.4,0.125,0.3298912348154988
114,2,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.33611233598865753,0.6520838959402286,0.025531914893617058,0.0,0.5454545454545455,0.0,0.125,0.41247527885961344
115,2,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0.08168644616279278,0.0,0.174468085106383,0.3142857142857143,0.7070707070707072,0.2,0.25,0.509888161367978
116,2,7,18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4,0,1,0.04355352642888722,0.2099698942799132,0.3063829787234043,1.0,0.9090909090909092,0.0,0.0,0.6648855147881683
117,1,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.07436052926409878,0.3784619077624749,0.1063829787234043,1.0,0.7777777777777778,0.0,1.0,0.4849239563817781
118,1,2,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.00866202157893891,0.9272861843750313,0.004255319148936176,0.6857142857142857,0.10101010101010102,0.0,0.0,0.3836404691306562
119,2,5,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.01826888097806901,0.7467918904591873,0.07234042553191489,0.2857142857142857,0.9090909090909092,0.4,0.0,0.24666557360199742
120,2,8,24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0.01641993643942804,0.0,0.09361702127659577,0.7428571428571429,0.8989898989898991,0.0,0.0,0.6068438881406099
121,1,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0.10611737838325119,0.4684189996099259,0.21702127659574472,0.17142857142857143,0.030303030303030304,0.0,1.0,0.06667662816324077
122,1,4,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.05455960866504345,0.8878486912513378,0.029787234042553234,0.4857142857142857,0.7777777777777778,0.0,0.75,0.3398910640684143
123,1,2,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0.19884468244703504,0.28267370800452085,0.5574468085106383,0.2571428571428571,0.7777777777777778,0.0,0.25,0.9598804777491757
124,2,7,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.009257794646489452,0.335613766615657,0.008510638297872353,0.4857142857142857,0.11111111111111112,0.0,0.0,0.10603719253993737
125,1,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.44423675057152867,0.4278812974465149,0.2212765957446809,0.2857142857142857,0.27272727272727276,0.2,0.125,0.5648872222590132
126,2,6,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.018717005828037744,0.5886118362488874,0.07234042553191489,0.5714285714285714,0.26262626262626265,0.0,0.0,0.14963159816546132
127,1,2,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0.0293813944437123,0.21884157990018105,0.15319148936170213,0.8285714285714285,0.37373737373737376,0.0,0.0,0.44163636739236006
128,1,1,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,0,1,0.14986515636792375,0.2525579860173433,0.021276595744680882,0.37142857142857144,0.43434343434343436,0.0,0.125,0.3298912348154988
129,2,7,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.08998828939732217,0.0,0.034042553191489355,0.2571428571428571,0.12121212121212122,0.0,0.125,0.0027144609422460777
